"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"R. McGruder","22","2","4","0","2","0","0","1","4","5","1","1","0","1","1","-5","4","G","Played",TRUE,"2488826","rodney-mcgruder","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Mann","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-9","0","G","Played",TRUE,"3907823","terance-mann","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Robinson","10","1","2","0","1","0","2","0","2","2","1","0","0","0","3","0","2","G","Played",TRUE,"3943606","jerome-robinson","LAC","DAL","401160893",2019-11-26,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"P. Millsap","20","3","9","0","1","2","3","1","2","3","1","0","2","0","1","5","8","F","Played",TRUE,"3015","paul-millsap","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"W. Barton","37","7","13","2","5","1","1","2","6","8","8","0","1","3","3","11","17","F","Played",TRUE,"6579","will-barton","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"N. Jokic","25","4","8","0","0","0","0","2","18","20","5","0","0","3","3","10","8","C","Played",TRUE,"3112335","nikola-jokic","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Murray","25","7","12","0","2","2","2","0","2","2","2","3","1","5","1","12","16","G","Played",TRUE,"3936299","jamal-murray","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"G. Harris","28","4","11","1","6","2","2","1","3","4","2","1","0","0","1","15","11","G","Played",TRUE,"2999547","gary-harris","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Hernangomez","12","1","2","1","2","0","0","0","3","3","2","0","0","2","3","2","3","F","Played",TRUE,"4017839","juancho-hernangomez","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Grant","28","7","13","1","4","5","7","1","3","4","1","2","0","0","2","8","20","F","Played",TRUE,"2991070","jerami-grant","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Plumlee","23","7","8","0","0","1","4","3","4","7","3","1","1","5","3","3","15","C","Played",TRUE,"2488653","mason-plumlee","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Morris","23","4","9","0","1","2","2","0","3","3","5","0","1","0","1","1","10","G","Played",TRUE,"3059310","monte-morris","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Beasley","19","3","5","1","3","2","2","0","4","4","2","1","0","2","2","-2","9","G","Played",TRUE,"3907822","malik-beasley","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Craig","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2528693","torrey-craig","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Porter Jr.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4278104","michael-porter-jr","DEN","WSH","401160894",2019-11-26,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Hachimura","22","3","10","1","3","0","0","0","4","4","2","1","0","0","4","-16","7","F","Played",TRUE,"4066648","rui-hachimura","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Brown Jr.","23","5","8","0","1","2","2","2","2","4","2","1","0","2","0","-7","12","F","Played",TRUE,"4278508","troy-brown-jr","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Bryant","23","4","7","0","1","2","2","0","8","8","2","2","2","0","2","-14","10","C","Played",TRUE,"3934723","thomas-bryant","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"I. Thomas","22","1","8","0","3","1","2","0","0","0","2","0","0","3","2","-13","3","G","Played",TRUE,"6472","isaiah-thomas","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Beal","30","6","15","2","10","0","2","0","4","4","6","1","0","4","1","-15","14","G","Played",TRUE,"6580","bradley-beal","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Bertans","23","3","9","3","8","5","7","1","4","5","0","0","1","0","3","-12","14","F","Played",TRUE,"6426","davis-bertans","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"I. Bonga","6","1","1","0","0","0","0","0","1","1","1","0","0","0","1","6","2","F","Played",TRUE,"4348697","isaac-bonga","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Wagner","25","6","8","1","3","1","1","1","1","2","3","1","0","1","3","1","14","C","Played",TRUE,"3150844","moritz-wagner","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"I. Smith","20","1","6","0","2","0","0","0","3","3","3","0","0","0","1","-6","2","G","Played",TRUE,"4305","ish-smith","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Chiozza","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","G","Played",TRUE,"3137795","chris-chiozza","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C.J. Miles","21","1","7","0","4","3","5","0","1","1","2","2","0","0","2","4","5","G","Played",TRUE,"2778","cj-miles","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. McRae","24","9","16","3","5","0","0","1","3","4","3","1","0","2","3","5","21","G","Played",TRUE,"2531797","jordan-mcrae","WSH","DEN","401160894",2019-11-26,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Tatum","35","5","17","0","4","6","6","3","6","9","5","1","0","3","2","11","16","F","Played",TRUE,"4065648","jayson-tatum","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Theis","27","6","10","0","1","2","2","4","4","8","1","0","2","1","3","10","14","C","Played",TRUE,"2451037","daniel-theis","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Walker","31","13","24","6","10","7","7","2","4","6","4","1","0","2","1","4","39","G","Played",TRUE,"6479","kemba-walker","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Smart","36","3","8","2","5","2","2","1","3","4","5","0","0","1","3","21","10","G","Played",TRUE,"2990992","marcus-smart","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Brown","33","9","15","2","6","2","2","1","9","10","2","3","1","2","3","19","22","G","Played",TRUE,"3917376","jaylen-brown","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"S. Ojeleye","22","1","6","1","4","0","0","1","2","3","1","0","1","0","2","2","3","F","Played",TRUE,"3056602","semi-ojeleye","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"G. Williams","7","0","1","0","1","0","0","0","2","2","0","0","0","1","0","-6","0","F","Played",TRUE,"4066218","grant-williams","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"E. Kanter","14","1","5","0","0","2","4","5","2","7","3","4","0","0","1","7","4","C","Played",TRUE,"6447","enes-kanter","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"R. Williams III","6","0","1","0","0","0","0","0","1","1","0","1","0","1","0","-4","0","C","Played",TRUE,"4066211","robert-williams-iii","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"V. Poirier","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-2","0","C","Played",TRUE,"4237215","vincent-poirier","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"B. Wanamaker","19","5","7","2","2","1","1","2","1","3","1","0","1","1","1","5","13","G","Played",TRUE,"6507","brad-wanamaker","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. Edwards","7","0","3","0","1","0","0","0","1","1","1","0","0","1","0","-10","0","G","Played",TRUE,"4066407","carsen-edwards","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"J. Green","1","0","0","0","0","0","0","0","1","1","0","0","0","1","0","-2","0","G","Played",TRUE,"2596112","javonte-green","BOS","BKN","401160895",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Prince","29","4","10","4","10","0","0","0","1","1","1","0","0","3","3","-14","12","F","Played",TRUE,"2990962","taurean-prince","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Harris","27","8","13","5","9","0","0","1","4","5","2","0","2","0","4","-7","21","F","Played",TRUE,"2528794","joe-harris","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Allen","30","6","8","0","0","5","12","5","9","14","3","0","1","1","3","-7","17","C","Played",TRUE,"4066328","jarrett-allen","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"S. Dinwiddie","29","5","19","2","8","4","5","0","3","3","11","0","0","1","3","-5","16","G","Played",TRUE,"2580782","spencer-dinwiddie","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"G. Temple","31","8","14","6","12","0","0","0","2","2","3","1","1","2","1","-3","22","G","Played",TRUE,"4023","garrett-temple","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"N. Claxton","18","0","0","0","0","0","2","1","1","2","1","0","1","2","2","-4","0","F","Played",TRUE,"4278067","nicolas-claxton","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Musa","16","2","6","0","3","0","0","0","2","2","0","0","1","2","1","-10","4","F","Played",TRUE,"4348696","dzanan-musa","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"R. Kurucs","1","1","3","0","2","0","0","0","0","0","0","1","0","1","0","2","2","F","Played",TRUE,"4230548","rodions-kurucs","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"I. Shumpert","20","1","4","1","4","0","0","1","4","5","2","1","0","1","1","-6","3","G","Played",TRUE,"6468","iman-shumpert","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Nwaba","19","4","5","2","3","0","0","1","0","1","1","2","0","0","3","3","10","G","Played",TRUE,"3062744","david-nwaba","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Pinson","19","1","8","1","5","0","0","2","1","3","8","0","0","2","1","-6","3","G","Played",TRUE,"3138154","theo-pinson","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Luwawu-Cabarrot","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","G","Played",TRUE,"3893019","timothe-luwawu-cabarrot","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"H. Ellenson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"3906522","henry-ellenson","BKN","BOS","401160895",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"P.J. Washington","21","7","11","0","2","3","4","0","5","5","0","0","2","0","4","15","17","F","Played",TRUE,"4278078","pj-washington","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Bridges","30","7","14","1","6","0","0","0","6","6","3","1","0","1","1","3","15","F","Played",TRUE,"4066383","miles-bridges","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"B. Biyombo","34","8","11","0","0","3","5","3","6","9","1","0","2","0","4","5","19","C","Played",TRUE,"6427","bismack-biyombo","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Graham","37","6","15","3","6","1","1","0","7","7","15","0","0","1","1","5","16","G","Played",TRUE,"3133601","devonte-graham","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"T. Rozier","34","3","11","3","6","3","3","1","1","2","3","1","1","1","1","-3","12","G","Played",TRUE,"3074752","terry-rozier","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"N. Batum","31","4","7","0","2","5","5","4","2","6","1","0","2","0","3","-9","13","F","Played",TRUE,"3416","nicolas-batum","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Williams","24","3","6","0","3","0","0","1","2","3","0","1","0","0","2","-6","6","F","Played",TRUE,"2797","marvin-williams","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"C. Martin","5","0","3","0","1","0","0","0","0","0","1","0","0","0","1","1","0","F","Played",TRUE,"3138161","cody-martin","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"W. Hernangomez","6","0","3","0","0","0","0","0","2","2","0","0","0","0","1","-7","0","C","Played",TRUE,"2999409","willy-hernangomez","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Monk","17","1","7","0","4","2","2","1","0","1","3","0","0","0","0","1","4","G","Played",TRUE,"4066262","malik-monk","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Kidd-Gilchrist","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"6601","michael-kidd-gilchrist","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"D. Bacon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3907821","dwayne-bacon","CHA","DET","401160896",2019-11-27,TRUE,0,0,2020,"Regular-Season","W","Non-Playoff"
"B. Griffin","31","9","21","4","11","4","5","3","3","6","2","0","0","1","1","-3","26","F","Played",TRUE,"3989","blake-griffin","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Drummond","38","6","11","0","0","2","5","3","18","21","7","1","0","4","5","-5","14","C","Played",TRUE,"6585","andre-drummond","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"L. Galloway","29","4","9","1","5","1","1","0","0","0","2","0","0","1","1","-9","10","G","Played",TRUE,"2530572","langston-galloway","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"L. Kennard","35","6","12","2","5","2","3","0","3","3","1","0","0","0","2","3","16","G","Played",TRUE,"3913174","luke-kennard","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Brown","23","4","5","0","1","0","0","0","2","2","1","1","1","0","2","-5","8","G","Played",TRUE,"4065670","bruce-brown","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Morris","17","3","6","1","2","0","0","1","4","5","2","0","1","0","1","2","7","F","Played",TRUE,"6461","markieff-morris","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Wood","10","2","4","0","0","0","1","1","3","4","0","0","0","0","1","4","4","C","Played",TRUE,"3058254","christian-wood","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Rose","25","6","15","1","4","0","0","1","0","1","8","0","0","1","1","4","13","G","Played",TRUE,"3456","derrick-rose","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Snell","20","0","2","0","1","0","0","0","3","3","0","0","0","0","2","6","0","G","Played",TRUE,"2528353","tony-snell","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"S. Mykhailiuk","13","1","3","1","3","0","0","0","1","1","0","0","0","1","2","-2","3","G","Played",TRUE,"3133602","svi-mykhailiuk","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Maker","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4017843","thon-maker","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Frazier","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2488945","tim-frazier","DET","CHA","401160896",2019-11-27,FALSE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Love","24","3","9","2","7","1","2","0","5","5","1","0","0","2","1","-8","9","F","Played",TRUE,"3449","kevin-love","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"T. Thompson","31","5","7","0","0","3","4","5","10","15","2","1","0","1","0","-12","13","F","Played",TRUE,"6474","tristan-thompson","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Osman","32","3","11","2","6","6","6","1","2","3","1","1","0","2","2","-4","14","F","Played",TRUE,"3893016","cedi-osman","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"C. Sexton","32","8","14","1","1","3","3","3","4","7","6","0","0","5","2","-9","20","G","Played",TRUE,"4277811","collin-sexton","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"D. Garland","31","5","8","2","4","4","4","0","1","1","1","0","0","8","3","-12","16","G","Played",TRUE,"4396907","darius-garland","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"L. Nance Jr.","25","4","8","2","5","1","2","3","7","10","1","2","0","0","0","-6","11","F","Played",TRUE,"2580365","larry-nance-jr","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. McKinnie","13","2","2","1","1","0","0","0","1","1","0","0","0","1","1","-4","5","F","Played",TRUE,"2530923","alfonzo-mckinnie","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"M. Dellavedova","17","1","3","0","2","0","0","0","0","0","1","0","0","1","2","0","2","G","Played",TRUE,"2489716","matthew-dellavedova","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Clarkson","16","3","11","1","6","1","1","0","3","3","3","0","0","3","1","-3","8","G","Played",TRUE,"2528426","jordan-clarkson","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"K. Porter Jr.","19","3","8","0","2","0","0","0","4","4","4","1","0","2","3","-2","6","G","Played",TRUE,"4397140","kevin-porter-jr","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"A. Zizic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"4017838","ante-zizic","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"B. Knight","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"6448","brandon-knight","CLE","ORL","401160897",2019-11-27,TRUE,0,0,2020,"Regular-Season","L","Non-Playoff"
"J. Isaac","28","7","18","1","7","1","2","4","3","7","1","3","1","0","2","14","16","F","Played",TRUE,"4065654","jonathan-isaac","ORL","CLE","401160897",2019-11-27,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"W. Iwundu","24","3","7","0","1","2","2","0","3","3","1","1","1","0","3","11","8","F","Played",TRUE,"3074797","wes-iwundu","ORL","CLE","401160897",2019-11-27,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"K. Birch","25","3","6","0","0","2","2","1","4","5","1","1","1","1","4","7","8","C","Played",TRUE,"2578240","khem-birch","ORL","CLE","401160897",2019-11-27,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"M. Fultz","28","7","12","1","1","0","0","1","2","3","4","0","0","3","4","11","15","G","Played",TRUE,"4066636","markelle-fultz","ORL","CLE","401160897",2019-11-27,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
"E. Fournier","39","10","22","4","9","6","6","0","4","4","1","2","0","3","0","9","30","G","Played",TRUE,"6588","evan-fournier","ORL","CLE","401160897",2019-11-27,FALSE,0,0,2020,"Regular-Season","W","Non-Playoff"
