"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"A. Johnson","15","6","9","0","1","1","1","1","2","3","1","0","0","1","4","-7","13","F","Played",TRUE,"2769","amir-johnson","PHI","CHI","401070217",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"T.J. McConnell","5","1","1","0","0","2","2","0","0","0","3","0","0","0","0","-3","4","G","Played",TRUE,"2530530","tj-mcconnell","PHI","CHI","401070217",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Redick","24","4","11","1","3","1","1","1","2","3","1","1","0","1","1","17","10","G","Played",TRUE,"3024","jj-redick","PHI","CHI","401070217",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. Shamet","29","4","7","4","7","0","0","0","4","4","1","2","1","0","1","1","12","G","Played",TRUE,"3914044","landry-shamet","PHI","CHI","401070217",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"F. Korkmaz","8","0","1","0","1","0","0","0","1","1","0","0","0","0","0","-2","0","G","Played",TRUE,"3929325","furkan-korkmaz","PHI","CHI","401070217",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Milton","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3915195","shake-milton","PHI","CHI","401070217",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Jackson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3059273","demetrius-jackson","PHI","CHI","401070217",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"B. Portis","33","8","15","3","6","1","2","2","9","11","2","1","1","0","4","-3","20","C","Played",TRUE,"3064482","bobby-portis","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"W. Carter Jr.","20","4","10","0","0","0","0","1","2","3","3","0","1","1","4","-18","8","C","Played",TRUE,"4277847","wendell-carter-jr","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C. Payne","22","0","4","0","1","0","0","0","1","1","5","1","0","1","1","-18","0","G","Played",TRUE,"3064230","cameron-payne","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Holiday","27","4","12","2","9","0","0","0","4","4","1","0","0","0","2","-29","10","G","Played",TRUE,"2284101","justin-holiday","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"Z. LaVine","33","11","19","2","7","6","7","0","5","5","3","0","3","5","5","-10","30","G","Played",TRUE,"3064440","zach-lavine","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Parker","25","7","16","1","4","0","0","1","4","5","1","1","0","2","3","-14","15","F","Played",TRUE,"3056600","jabari-parker","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"C. Hutchison","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","F","Played",TRUE,"3149010","chandler-hutchison","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Lopez","18","1","4","0","0","0","0","1","0","1","3","1","1","2","2","-3","2","C","Played",TRUE,"3447","robin-lopez","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Arcidiacono","28","3","4","2","3","0","0","0","4","4","8","0","0","0","0","-5","8","G","Played",TRUE,"2991047","ryan-arcidiacono","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Ulis","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","Played",TRUE,"3136194","tyler-ulis","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Blakeney","30","6","16","1","3","2","3","0","5","5","2","0","0","1","2","6","15","G","Played",TRUE,"3907386","antonio-blakeney","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Alkins","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"4066334","rawle-alkins","CHI","PHI","401070217",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Aminu","27","1","10","0","6","3","4","0","6","6","0","1","0","1","3","1","5","F","Played",TRUE,"4248","al-farouq-aminu","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Layman","13","1","4","1","4","0","0","0","2","2","0","1","0","1","1","-3","3","F","Played",TRUE,"2982268","jake-layman","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Nurkic","17","7","14","0","1","2","2","6","3","9","0","2","0","2","4","-17","16","C","Played",TRUE,"3102530","jusuf-nurkic","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Lillard","35","9","21","2","7","8","8","1","5","6","4","1","1","3","0","-8","28","G","Played",TRUE,"6606","damian-lillard","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"C. McCollum","31","6","17","3","6","6","6","1","4","5","1","0","0","2","4","-9","21","G","Played",TRUE,"2490149","cj-mccollum","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"Z. Collins","26","3","4","0","1","0","0","1","5","6","2","0","6","1","5","24","6","F","Played",TRUE,"4066650","zach-collins","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Harkless","18","3","5","1","2","0","0","2","4","6","2","0","3","1","3","-4","7","F","Played",TRUE,"6591","maurice-harkless","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Leonard","8","0","0","0","0","0","0","1","3","4","4","1","0","1","1","8","0","C","Played",TRUE,"6605","meyers-leonard","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Curry","16","2","6","1","2","0","0","1","4","5","0","0","0","1","2","18","5","G","Played",TRUE,"2326307","seth-curry","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"E. Turner","21","5","8","0","0","3","4","1","2","3","6","2","0","3","2","17","13","G","Played",TRUE,"4239","evan-turner","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"N. Stauskas","27","7","11","5","8","5","5","0","2","2","2","1","0","0","1","18","24","G","Played",TRUE,"2991042","nik-stauskas","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"C. Swanigan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3906671","caleb-swanigan","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"W. Baldwin IV","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3136696","wade-baldwin-iv","POR","LAL","401070218",2018-10-18,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. James","37","9","16","0","4","8","9","2","10","12","6","1","0","6","3","-4","26","F","Played",TRUE,"1966","lebron-james","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"B. Ingram","28","7","15","0","4","2","4","1","3","4","1","2","1","1","0","4","16","F","Played",TRUE,"3913176","brandon-ingram","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. McGee","22","5","6","0","0","3","4","3","5","8","1","1","3","0","3","-1","13","C","Played",TRUE,"3452","javale-mcgee","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Rondo","32","6","13","1","2","0","0","0","4","4","11","1","0","3","6","7","13","G","Played",TRUE,"3026","rajon-rondo","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Caldwell-Pope","27","1","3","1","1","2","2","0","2","2","0","0","0","0","1","8","5","G","Played",TRUE,"2581018","kentavious-caldwell-pope","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Beasley","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-4","0","F","Played",TRUE,"3418","michael-beasley","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Kuzma","29","5","15","1","7","4","5","0","5","5","0","1","0","1","3","-12","15","F","Played",TRUE,"3134907","kyle-kuzma","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Ball","19","2","7","1","4","2","2","2","2","4","1","1","0","1","3","-15","7","G","Played",TRUE,"4066421","lonzo-ball","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Hart","27","8","12","3","5","1","3","0","4","4","1","3","2","2","5","-13","20","G","Played",TRUE,"3062679","josh-hart","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"L. Stephenson","16","2","6","0","3","0","0","0","2","2","2","0","0","1","2","-15","4","G","Played",TRUE,"4244","lance-stephenson","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"I. Bonga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4348697","isaac-bonga","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"I. Zubac","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"4017837","ivica-zubac","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"S. Mykhailiuk","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3133602","svi-mykhailiuk","LAL","POR","401070218",2018-10-18,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"P. Siakam","18","2","6","0","2","0","0","0","5","5","2","0","0","2","1","0","4","F","Played",TRUE,"3149673","pascal-siakam","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Green","32","5","8","4","7","0","0","1","4","5","3","1","1","1","1","25","14","F","Played",TRUE,"3988","danny-green","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Leonard","36","10","25","2","5","9","9","2","8","10","3","1","0","3","1","17","31","F","Played",TRUE,"6450","kawhi-leonard","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Ibaka","34","10","14","1","2","0","1","4","2","6","2","0","1","1","2","16","21","C","Played",TRUE,"3439","serge-ibaka","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Lowry","34","5","8","3","5","2","4","0","6","6","6","0","0","0","3","18","15","G","Played",TRUE,"3012","kyle-lowry","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"O. Anunoby","21","4","6","1","3","0","0","2","2","4","0","0","0","1","4","-1","9","F","Played",TRUE,"3934719","og-anunoby","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Valanciunas","14","1","3","0","0","2","2","1","4","5","0","0","0","2","4","-4","4","C","Played",TRUE,"6477","jonas-valanciunas","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"C.J. Miles","12","1","6","0","4","0","0","0","0","0","0","0","1","0","1","-8","2","G","Played",TRUE,"2778","cj-miles","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"N. Powell","10","1","5","0","0","0","0","0","2","2","1","1","0","0","1","-5","2","G","Played",TRUE,"2595516","norman-powell","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"F. VanVleet","28","4","11","2","7","1","3","2","4","6","7","0","0","2","1","2","11","G","Played",TRUE,"2991230","fred-vanvleet","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"G. Monroe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"4260","greg-monroe","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"L. Brown","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2528787","lorenzo-brown","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Richardson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3934663","malachi-richardson","TOR","BOS","401070219",2018-10-19,TRUE,0,0,2019,"Regular-Season","W","Non-Playoff"
"G. Hayward","24","6","13","1","3","1","1","2","5","7","2","1","0","1","0","-11","14","F","Played",TRUE,"4249","gordon-hayward","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Tatum","37","6","16","2","6","2","2","0","9","9","2","1","1","5","5","-14","16","F","Played",TRUE,"4065648","jayson-tatum","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Horford","33","5","12","3","7","1","1","5","5","10","9","1","1","3","3","-10","14","C","Played",TRUE,"3213","al-horford","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Irving","36","10","20","1","3","0","0","2","2","4","6","0","1","1","3","-16","21","G","Played",TRUE,"6442","kyrie-irving","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Brown","24","5","10","3","6","0","2","1","3","4","0","0","0","1","4","0","13","G","Played",TRUE,"3917376","jaylen-brown","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Morris Sr.","26","3","7","2","4","0","0","0","2","2","1","0","1","2","4","-1","8","F","Played",TRUE,"6462","marcus-morris-sr","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Baynes","15","2","8","0","2","1","2","4","2","6","0","0","1","1","1","-2","5","C","Played",TRUE,"2968439","aron-baynes","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"M. Smart","22","1","6","0","2","0","0","0","2","2","6","0","1","0","3","-2","2","G","Played",TRUE,"2990992","marcus-smart","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Rozier","23","2","7","2","3","2","2","2","3","5","3","1","0","0","4","-4","8","G","Played",TRUE,"3074752","terry-rozier","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"S. Ojeleye","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3056602","semi-ojeleye","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Yabusele","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"4017844","guerschon-yabusele","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Theis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"2451037","daniel-theis","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"B. Wanamaker","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"6507","brad-wanamaker","BOS","TOR","401070219",2018-10-19,FALSE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Ingles","36","10","15","7","11","0","0","0","4","4","4","2","1","1","3","6","27","F","Played",TRUE,"2968436","joe-ingles","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Favors","21","2","5","0","1","1","2","4","1","5","0","2","0","4","3","-8","5","C","Played",TRUE,"4257","derrick-favors","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Gobert","35","4","6","0","0","8","11","2","9","11","2","3","1","4","2","5","16","C","Played",TRUE,"3032976","rudy-gobert","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. Rubio","33","5","12","3","7","0","0","0","3","3","10","0","0","3","3","1","13","G","Played",TRUE,"4011","ricky-rubio","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Mitchell","35","7","23","4","12","1","2","1","1","2","3","2","0","0","2","5","19","G","Played",TRUE,"3908809","donovan-mitchell","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Crowder","29","4","9","2","6","7","7","1","6","7","4","2","0","0","1","10","17","F","Played",TRUE,"6581","jae-crowder","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"R. O'Neale","11","0","0","0","0","0","0","0","0","0","0","0","0","2","3","-9","0","F","Played",TRUE,"2583632","royce-oneale","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"E. Udoh","3","0","0","0","0","0","0","1","0","1","0","0","1","1","1","-4","0","F","Played",TRUE,"4261","ekpe-udoh","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Niang","9","3","7","2","5","0","0","1","2","3","1","0","1","0","0","-5","8","F","Played",TRUE,"2990969","georges-niang","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"D. Exum","18","4","5","1","1","4","4","0","2","2","0","0","0","1","1","-4","13","G","Played",TRUE,"3102528","dante-exum","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"A. Burks","12","1","7","0","3","3","3","0","0","0","0","0","0","0","0","-2","5","G","Played",TRUE,"6429","alec-burks","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"T. Sefolosha","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-SUSPENDED BY LEAGUE",FALSE,"3028","thabo-sefolosha","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"G. Allen","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3135045","grayson-allen","UTAH","GS","401070220",2018-10-19,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"K. Durant","40","14","25","1","1","9","9","0","9","9","7","1","1","2","3","-1","38","F","Played",TRUE,"3202","kevin-durant","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Green","33","6","12","1","3","1","2","2","7","9","6","1","2","5","5","3","14","F","Played",TRUE,"6589","draymond-green","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Jones","18","2","3","0","0","0","0","1","3","4","1","2","2","0","4","5","4","C","Played",TRUE,"3064559","damian-jones","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Curry","37","13","24","5","9","0","1","1","3","4","8","2","0","4","2","-3","31","G","Played",TRUE,"3975","stephen-curry","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Thompson","36","4","9","0","2","4","4","1","3","4","1","0","1","2","2","-8","12","G","Played",TRUE,"6475","klay-thompson","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"K. Looney","19","2","3","0","0","0","0","0","2","2","1","1","0","0","1","-4","4","F","Played",TRUE,"3155535","kevon-looney","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Jerebko","24","4","5","2","3","0","0","2","4","6","1","1","0","1","2","2","10","F","Played",TRUE,"3998","jonas-jerebko","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"A. McKinnie","12","1","2","1","1","0","0","0","2","2","0","1","0","1","2","-4","3","F","Played",TRUE,"2530923","alfonzo-mckinnie","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"Q. Cook","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","G","Played",TRUE,"2566745","quinn-cook","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"S. Livingston","18","3","4","0","0","2","2","1","2","3","2","1","0","1","0","15","8","G","Played",TRUE,"2393","shaun-livingston","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Bell","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"3064427","jordan-bell","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"D. Lee","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"2595209","damion-lee","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"J. Evans","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3934621","jacob-evans","GS","UTAH","401070220",2018-10-19,FALSE,0,0,2019,"Regular-Season","W","Non-Playoff"
"M. Morris","31","3","6","1","2","3","3","0","7","7","3","2","2","2","3","5","10","F","Played",TRUE,"6461","markieff-morris","WSH","TOR","401070221",2018-10-20,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"O. Porter Jr.","25","4","9","2","7","1","1","0","1","1","0","1","1","0","1","13","11","F","Played",TRUE,"2594922","otto-porter-jr","WSH","TOR","401070221",2018-10-20,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"I. Mahinmi","17","0","3","0","0","2","4","4","2","6","1","1","1","0","4","1","2","C","Played",TRUE,"2774","ian-mahinmi","WSH","TOR","401070221",2018-10-20,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"J. Wall","34","7","16","0","4","11","13","2","2","4","6","4","1","4","4","2","25","G","Played",TRUE,"4237","john-wall","WSH","TOR","401070221",2018-10-20,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
"B. Beal","35","12","21","6","11","2","4","0","3","3","6","1","1","1","5","3","32","G","Played",TRUE,"6580","bradley-beal","WSH","TOR","401070221",2018-10-20,TRUE,0,0,2019,"Regular-Season","L","Non-Playoff"
