"","Date","Season","Team","Opponent","Result","Points_For","Points_Against","Spread","Played","Home","Neutral_Location","OT","Game_ID"
"239",2020-09-26,2020,"LSU","Mississippi State","L",34,44,-10,"TRUE",1,FALSE,FALSE,"401237035"
"240",2020-09-26,2020,"Mississippi State","LSU","W",44,34,10,"TRUE",0,FALSE,FALSE,"401237035"
"241",2020-09-26,2020,"South Carolina","Tennessee","L",27,31,-4,"TRUE",1,FALSE,FALSE,"401237036"
"242",2020-09-26,2020,"Tennessee","South Carolina","W",31,27,4,"TRUE",0,FALSE,FALSE,"401237036"
"243",2020-09-26,2020,"Texas A&M","Vanderbilt","W",17,12,5,"TRUE",1,FALSE,FALSE,"401237037"
"244",2020-09-26,2020,"Vanderbilt","Texas A&M","L",12,17,-5,"TRUE",0,FALSE,FALSE,"401237037"
"245",2020-09-26,2020,"The Citadel","Eastern Kentucky","L",14,37,-23,"TRUE",1,FALSE,FALSE,"401237493"
"246",2020-09-26,2020,"Eastern Kentucky","The Citadel","W",37,14,23,"TRUE",0,FALSE,FALSE,"401237493"
"247",2020-09-26,2020,"UTEP","UL Monroe","W",31,6,25,"TRUE",0,FALSE,FALSE,"401240194"
"248",2020-09-26,2020,"UL Monroe","UTEP","L",6,31,-25,"TRUE",1,FALSE,FALSE,"401240194"
"249",2020-09-26,2020,"Cincinnati","Army","W",24,10,14,"TRUE",1,FALSE,FALSE,"401240996"
"250",2020-09-26,2020,"Army","Cincinnati","L",10,24,-14,"TRUE",0,FALSE,FALSE,"401240996"
"251",2020-09-26,2020,"Boston College","Texas State","W",24,21,3,"TRUE",1,FALSE,FALSE,"401241303"
"252",2020-09-26,2020,"Texas State","Boston College","L",21,24,-3,"TRUE",0,FALSE,FALSE,"401241303"
"253",2020-09-25,2020,"Middle Tennessee","UTSA","L",35,37,-2,"TRUE",0,FALSE,FALSE,"401207134"
"254",2020-09-25,2020,"UTSA","Middle Tennessee","W",37,35,2,"TRUE",1,FALSE,FALSE,"401207134"
"255",2020-09-24,2020,"UAB","South Alabama","W",42,10,32,"TRUE",0,FALSE,FALSE,"401207132"
"256",2020-09-24,2020,"South Alabama","UAB","L",10,42,-32,"TRUE",1,FALSE,FALSE,"401207132"
"257",2020-09-19,2020,"Louisiana Tech","Southern Mississippi","W",31,30,1,"TRUE",0,FALSE,FALSE,"401207106"
"258",2020-09-19,2020,"Southern Mississippi","Louisiana Tech","L",30,31,-1,"TRUE",1,FALSE,FALSE,"401207106"
"259",2020-09-19,2020,"SMU","North Texas","W",65,35,30,"TRUE",0,FALSE,FALSE,"401207120"
"260",2020-09-19,2020,"North Texas","SMU","L",35,65,-30,"TRUE",1,FALSE,FALSE,"401207120"
"261",2020-09-19,2020,"Western Kentucky","Liberty","L",24,30,-6,"TRUE",1,FALSE,FALSE,"401207124"
"262",2020-09-19,2020,"Liberty","Western Kentucky","W",30,24,6,"TRUE",0,FALSE,FALSE,"401207124"
"263",2020-09-19,2020,"Navy","Tulane","W",27,24,3,"TRUE",0,FALSE,FALSE,"401212522"
"264",2020-09-19,2020,"Tulane","Navy","L",24,27,-3,"TRUE",1,FALSE,FALSE,"401212522"
"265",2020-09-19,2020,"Cincinnati","Austin Peay","W",55,20,35,"TRUE",1,FALSE,FALSE,"401212541"
"266",2020-09-19,2020,"Austin Peay","Cincinnati","L",20,55,-35,"TRUE",0,FALSE,FALSE,"401212541"
"267",2020-09-19,2020,"Georgia State","Louisiana","L",31,34,-3,"TRUE",1,FALSE,TRUE,"401215301"
"268",2020-09-19,2020,"Louisiana","Georgia State","W",34,31,3,"TRUE",0,FALSE,TRUE,"401215301"
"269",2020-09-19,2020,"Texas State","UL Monroe","W",38,17,21,"TRUE",0,FALSE,FALSE,"401215302"
"270",2020-09-19,2020,"UL Monroe","Texas State","L",17,38,-21,"TRUE",1,FALSE,FALSE,"401215302"
"271",2020-09-19,2020,"Boston College","Duke","W",26,6,20,"TRUE",0,FALSE,FALSE,"401234567"
"272",2020-09-19,2020,"Duke","Boston College","L",6,26,-20,"TRUE",1,FALSE,FALSE,"401234567"
"273",2020-09-19,2020,"UCF","Georgia Tech","W",49,21,28,"TRUE",0,FALSE,FALSE,"401234568"
"274",2020-09-19,2020,"Georgia Tech","UCF","L",21,49,-28,"TRUE",1,FALSE,FALSE,"401234568"
"275",2020-09-19,2020,"Louisville","Miami","L",34,47,-13,"TRUE",1,FALSE,FALSE,"401234569"
"276",2020-09-19,2020,"Miami","Louisville","W",47,34,13,"TRUE",0,FALSE,FALSE,"401234569"
"277",2020-09-19,2020,"NC State","Wake Forest","W",45,42,3,"TRUE",1,FALSE,FALSE,"401234570"
"278",2020-09-19,2020,"Wake Forest","NC State","L",42,45,-3,"TRUE",0,FALSE,FALSE,"401234570"
"279",2020-09-19,2020,"Pittsburgh","Syracuse","W",21,10,11,"TRUE",1,FALSE,FALSE,"401234571"
"280",2020-09-19,2020,"Syracuse","Pittsburgh","L",10,21,-11,"TRUE",0,FALSE,FALSE,"401234571"
"281",2020-09-19,2020,"Tulsa","Oklahoma State","L",7,16,-9,"TRUE",0,FALSE,FALSE,"401236041"
"282",2020-09-19,2020,"Oklahoma State","Tulsa","W",16,7,9,"TRUE",1,FALSE,FALSE,"401236041"
"283",2020-09-19,2020,"Marshall","Appalachian State","W",17,7,10,"TRUE",1,FALSE,FALSE,"401236939"
"284",2020-09-19,2020,"Appalachian State","Marshall","L",7,17,-10,"TRUE",0,FALSE,FALSE,"401236939"
"285",2020-09-19,2020,"Clemson","The Citadel","W",49,0,49,"TRUE",1,FALSE,FALSE,"401237492"
"286",2020-09-19,2020,"The Citadel","Clemson","L",0,49,-49,"TRUE",0,FALSE,FALSE,"401237492"
"287",2020-09-19,2020,"UTEP","Abilene Christian","W",17,13,4,"TRUE",1,FALSE,FALSE,"401239885"
"288",2020-09-19,2020,"Abilene Christian","UTEP","L",13,17,-4,"TRUE",0,FALSE,FALSE,"401239885"
"289",2020-09-19,2020,"UTSA","Stephen F. Austin","W",24,10,14,"TRUE",1,FALSE,FALSE,"401240041"
"290",2020-09-19,2020,"Stephen F. Austin","UTSA","L",10,24,-14,"TRUE",0,FALSE,FALSE,"401240041"
"291",2020-09-19,2020,"Middle Tennessee","Troy","L",14,47,-33,"TRUE",1,FALSE,FALSE,"401240640"
"292",2020-09-19,2020,"Troy","Middle Tennessee","W",47,14,33,"TRUE",0,FALSE,FALSE,"401240640"
"293",2020-09-19,2020,"South Florida","Notre Dame","L",0,52,-52,"TRUE",0,FALSE,FALSE,"401241282"
"294",2020-09-19,2020,"Notre Dame","South Florida","W",52,0,52,"TRUE",1,FALSE,FALSE,"401241282"
"295",2020-09-18,2020,"Coastal Carolina","Campbell","W",43,21,22,"TRUE",1,FALSE,FALSE,"401240126"
"296",2020-09-18,2020,"Campbell","Coastal Carolina","L",21,43,-22,"TRUE",0,FALSE,FALSE,"401240126"
"297",2020-09-12,2020,"UTSA","Texas State","W",51,NA,NA,"TRUE",0,FALSE,FALSE,"401207113"
"298",2020-09-12,2020,"Texas State","UTSA","L",NA,51,NA,"TRUE",1,FALSE,FALSE,"401207113"
"299",2020-09-12,2020,"Georgia Southern","Campbell","W",27,26,1,"TRUE",1,FALSE,FALSE,"401215298"
"300",2020-09-12,2020,"Campbell","Georgia Southern","L",26,27,-1,"TRUE",0,FALSE,FALSE,"401215298"
"301",2020-09-12,2020,"Clemson","Wake Forest","W",37,13,24,"TRUE",0,FALSE,FALSE,"401234562"
"302",2020-09-12,2020,"Wake Forest","Clemson","L",13,37,-24,"TRUE",1,FALSE,FALSE,"401234562"
"303",2020-09-12,2020,"Florida State","Georgia Tech","L",13,16,-3,"TRUE",1,FALSE,FALSE,"401234563"
"304",2020-09-12,2020,"Georgia Tech","Florida State","W",16,13,3,"TRUE",0,FALSE,FALSE,"401234563"
"305",2020-09-12,2020,"Louisville","Western Kentucky","W",35,21,14,"TRUE",1,FALSE,FALSE,"401234564"
"306",2020-09-12,2020,"Western Kentucky","Louisville","L",21,35,-14,"TRUE",0,FALSE,FALSE,"401234564"
"307",2020-09-12,2020,"North Carolina","Syracuse","W",31,6,25,"TRUE",1,FALSE,FALSE,"401234565"
"308",2020-09-12,2020,"Syracuse","North Carolina","L",6,31,-25,"TRUE",0,FALSE,FALSE,"401234565"
"309",2020-09-12,2020,"Duke","Notre Dame","L",13,27,-14,"TRUE",0,FALSE,FALSE,"401234574"
"310",2020-09-12,2020,"Notre Dame","Duke","W",27,13,14,"TRUE",1,FALSE,FALSE,"401234574"
"311",2020-09-12,2020,"West Virginia","Eastern Kentucky","W",56,10,46,"TRUE",1,FALSE,FALSE,"401236038"
"312",2020-09-12,2020,"Eastern Kentucky","West Virginia","L",10,56,-46,"TRUE",0,FALSE,FALSE,"401236038"
"313",2020-09-12,2020,"Texas Tech","Houston Baptist","W",35,33,2,"TRUE",1,FALSE,FALSE,"401236039"
"314",2020-09-12,2020,"Houston Baptist","Texas Tech","L",33,35,-2,"TRUE",0,FALSE,FALSE,"401236039"
"315",2020-09-12,2020,"Kansas State","Arkansas State","L",31,35,-4,"TRUE",1,FALSE,FALSE,"401236053"
"316",2020-09-12,2020,"Arkansas State","Kansas State","W",35,31,4,"TRUE",0,FALSE,FALSE,"401236053"
"317",2020-09-12,2020,"Oklahoma","Missouri State","W",48,0,48,"TRUE",1,FALSE,FALSE,"401236054"
"318",2020-09-12,2020,"Missouri State","Oklahoma","L",0,48,-48,"TRUE",0,FALSE,FALSE,"401236054"
"319",2020-09-12,2020,"Charlotte","Appalachian State","L",20,35,-15,"TRUE",0,FALSE,FALSE,"401236081"
"320",2020-09-12,2020,"Appalachian State","Charlotte","W",35,20,15,"TRUE",1,FALSE,FALSE,"401236081"
"321",2020-09-12,2020,"Iowa State","Louisiana","L",14,31,-17,"TRUE",1,FALSE,FALSE,"401236221"
"322",2020-09-12,2020,"Louisiana","Iowa State","W",31,14,17,"TRUE",0,FALSE,FALSE,"401236221"
"323",2020-09-12,2020,"Texas","UTEP","W",59,3,56,"TRUE",1,FALSE,FALSE,"401236222"
"324",2020-09-12,2020,"UTEP","Texas","L",3,59,-56,"TRUE",0,FALSE,FALSE,"401236222"
"325",2020-09-12,2020,"Kansas","Coastal Carolina","L",23,38,-15,"TRUE",1,FALSE,FALSE,"401236658"
"326",2020-09-12,2020,"Coastal Carolina","Kansas","W",38,23,15,"TRUE",0,FALSE,FALSE,"401236658"
"327",2020-09-12,2020,"Tulane","South Alabama","W",27,24,3,"TRUE",0,FALSE,FALSE,"401239973"
"328",2020-09-12,2020,"South Alabama","Tulane","L",24,27,-3,"TRUE",1,FALSE,FALSE,"401239973"
"329",2020-09-12,2020,"South Florida","The Citadel","W",27,6,21,"TRUE",1,FALSE,FALSE,"401240039"
"330",2020-09-12,2020,"The Citadel","South Florida","L",6,27,-21,"TRUE",0,FALSE,FALSE,"401240039"
"331",2020-09-12,2020,"Army","UL Monroe","W",37,7,30,"TRUE",1,FALSE,FALSE,"401240113"
"332",2020-09-12,2020,"UL Monroe","Army","L",7,37,-30,"TRUE",0,FALSE,FALSE,"401240113"
"333",2020-09-12,2020,"Pittsburgh","Austin Peay","W",55,0,55,"TRUE",1,FALSE,FALSE,"401240233"
"334",2020-09-12,2020,"Austin Peay","Pittsburgh","L",0,55,-55,"TRUE",0,FALSE,FALSE,"401240233"
"335",2020-09-10,2020,"Miami","UAB","W",31,14,17,"TRUE",1,FALSE,FALSE,"401234559"
"336",2020-09-10,2020,"UAB","Miami","L",14,31,-17,"TRUE",0,FALSE,FALSE,"401234559"
"337",2020-09-07,2020,"Navy","BYU","L",3,55,-52,"TRUE",1,FALSE,FALSE,"401234576"
"338",2020-09-07,2020,"BYU","Navy","W",55,3,52,"TRUE",0,FALSE,FALSE,"401234576"
"339",2020-09-05,2020,"North Texas","Houston Baptist","W",57,31,26,"TRUE",1,FALSE,FALSE,"401207098"
"340",2020-09-05,2020,"Houston Baptist","North Texas","L",31,57,-26,"TRUE",0,FALSE,FALSE,"401207098"
"341",2020-09-05,2020,"SMU","Texas State","W",31,24,7,"TRUE",0,FALSE,FALSE,"401212484"
"342",2020-09-05,2020,"Texas State","SMU","L",24,31,-7,"TRUE",1,FALSE,FALSE,"401212484"
"343",2020-09-05,2020,"Memphis","Arkansas State","W",37,24,13,"TRUE",1,FALSE,FALSE,"401212553"
"344",2020-09-05,2020,"Arkansas State","Memphis","L",24,37,-13,"TRUE",0,FALSE,FALSE,"401212553"
"345",2020-09-05,2020,"Middle Tennessee","Army","L",0,42,-42,"TRUE",0,FALSE,FALSE,"401235700"
"346",2020-09-05,2020,"Army","Middle Tennessee","W",42,0,42,"TRUE",1,FALSE,FALSE,"401235700"
"347",2020-09-05,2020,"Marshall","Eastern Kentucky","W",59,0,59,"TRUE",1,FALSE,FALSE,"401237353"
"348",2020-09-05,2020,"Eastern Kentucky","Marshall","L",0,59,-59,"TRUE",0,FALSE,FALSE,"401237353"
"349",2020-09-05,2020,"UTEP","Stephen F. Austin","W",24,14,10,"TRUE",1,FALSE,FALSE,"401239884"
"350",2020-09-05,2020,"Stephen F. Austin","UTEP","L",14,24,-10,"TRUE",0,FALSE,FALSE,"401239884"
"351",2020-09-03,2020,"Southern Mississippi","South Alabama","L",21,32,-11,"TRUE",1,FALSE,FALSE,"401207101"
"352",2020-09-03,2020,"South Alabama","Southern Mississippi","W",32,21,11,"TRUE",0,FALSE,FALSE,"401207101"
"353",2020-09-03,2020,"UAB","Central Arkansas","W",45,35,10,"TRUE",1,FALSE,FALSE,"401238035"
"354",2020-09-03,2020,"Central Arkansas","UAB","L",35,45,-10,"TRUE",0,FALSE,FALSE,"401238035"
"355",2020-08-29,2020,"Austin Peay","Central Arkansas","L",17,24,-7,"TRUE",0.5,TRUE,FALSE,"401218616"
"356",2020-08-29,2020,"Central Arkansas","Austin Peay","W",24,17,7,"TRUE",0.5,TRUE,FALSE,"401218616"
"357",2020-01-13,2019,"Clemson","LSU","L",25,42,-17,"TRUE",0.5,TRUE,FALSE,"401135295"
"358",2020-01-13,2019,"LSU","Clemson","W",42,25,17,"TRUE",0.5,TRUE,FALSE,"401135295"
"359",2020-01-11,2019,"James Madison","North Dakota State","L",20,28,-8,"TRUE",0.5,TRUE,FALSE,"401198013"
"360",2020-01-11,2019,"North Dakota State","James Madison","W",28,20,8,"TRUE",0.5,TRUE,FALSE,"401198013"
"361",2020-01-06,2019,"Miami (OH)","Louisiana","L",17,27,-10,"TRUE",0.5,TRUE,FALSE,"401135294"
"362",2020-01-06,2019,"Louisiana","Miami (OH)","W",27,17,10,"TRUE",0.5,TRUE,FALSE,"401135294"
"363",2020-01-04,2019,"Tulane","Southern Mississippi","W",30,13,17,"TRUE",0.5,TRUE,FALSE,"401135293"
"364",2020-01-04,2019,"Southern Mississippi","Tulane","L",13,30,-17,"TRUE",0.5,TRUE,FALSE,"401135293"
"365",2020-01-03,2019,"Ohio","Nevada","W",30,21,9,"TRUE",0.5,TRUE,FALSE,"401135292"
"366",2020-01-03,2019,"Nevada","Ohio","L",21,30,-9,"TRUE",0.5,TRUE,FALSE,"401135292"
"367",2020-01-02,2019,"Cincinnati","Boston College","W",38,6,32,"TRUE",0.5,TRUE,FALSE,"401135290"
"368",2020-01-02,2019,"Boston College","Cincinnati","L",6,38,-32,"TRUE",0.5,TRUE,FALSE,"401135290"
"369",2020-01-02,2019,"Indiana","Tennessee","L",22,23,-1,"TRUE",0.5,TRUE,FALSE,"401135291"
"370",2020-01-02,2019,"Tennessee","Indiana","W",23,22,1,"TRUE",0.5,TRUE,FALSE,"401135291"
"371",2020-01-01,2019,"Michigan","Alabama","L",16,35,-19,"TRUE",0.5,TRUE,FALSE,"401135286"
"372",2020-01-01,2019,"Alabama","Michigan","W",35,16,19,"TRUE",0.5,TRUE,FALSE,"401135286"
"373",2020-01-01,2019,"Minnesota","Auburn","W",31,24,7,"TRUE",0.5,TRUE,FALSE,"401135287"
"374",2020-01-01,2019,"Auburn","Minnesota","L",24,31,-7,"TRUE",0.5,TRUE,FALSE,"401135287"
"375",2020-01-01,2019,"Wisconsin","Oregon","L",27,28,-1,"TRUE",0.5,TRUE,FALSE,"401135288"
"376",2020-01-01,2019,"Oregon","Wisconsin","W",28,27,1,"TRUE",0.5,TRUE,FALSE,"401135288"
"377",2020-01-01,2019,"Baylor","Georgia","L",14,26,-12,"TRUE",0.5,TRUE,FALSE,"401135289"
"378",2020-01-01,2019,"Georgia","Baylor","W",26,14,12,"TRUE",0.5,TRUE,FALSE,"401135289"
"379",2019-12-31,2019,"Virginia Tech","Kentucky","L",30,37,-7,"TRUE",0.5,TRUE,FALSE,"401135283"
"380",2019-12-31,2019,"Kentucky","Virginia Tech","W",37,30,7,"TRUE",0.5,TRUE,FALSE,"401135283"
"381",2019-12-31,2019,"Navy","Kansas State","W",20,17,3,"TRUE",0.5,TRUE,FALSE,"401135284"
"382",2019-12-31,2019,"Kansas State","Navy","L",17,20,-3,"TRUE",0.5,TRUE,FALSE,"401135284"
"383",2019-12-31,2019,"Texas","Utah","W",38,10,28,"TRUE",0.5,TRUE,FALSE,"401135285"
"384",2019-12-31,2019,"Utah","Texas","L",10,38,-28,"TRUE",0.5,TRUE,FALSE,"401135285"
"385",2019-12-31,2019,"Florida State","Arizona State","L",14,20,-6,"TRUE",0.5,TRUE,FALSE,"401136255"
"386",2019-12-31,2019,"Arizona State","Florida State","W",20,14,6,"TRUE",0.5,TRUE,FALSE,"401136255"
"387",2019-12-31,2019,"Wyoming","Georgia State","W",38,17,21,"TRUE",0.5,TRUE,FALSE,"401147695"
"388",2019-12-31,2019,"Georgia State","Wyoming","L",17,38,-21,"TRUE",0.5,TRUE,FALSE,"401147695"
"389",2019-12-30,2019,"Western Kentucky","Western Michigan","W",23,20,3,"TRUE",0.5,TRUE,FALSE,"401135280"
"390",2019-12-30,2019,"Western Michigan","Western Kentucky","L",20,23,-3,"TRUE",0.5,TRUE,FALSE,"401135280"
"391",2019-12-30,2019,"Louisville","Mississippi State","W",38,28,10,"TRUE",0.5,TRUE,FALSE,"401135281"
"392",2019-12-30,2019,"Mississippi State","Louisville","L",28,38,-10,"TRUE",0.5,TRUE,FALSE,"401135281"
"393",2019-12-30,2019,"Virginia","Florida","L",28,36,-8,"TRUE",0.5,TRUE,FALSE,"401135282"
"394",2019-12-30,2019,"Florida","Virginia","W",36,28,8,"TRUE",0.5,TRUE,FALSE,"401135282"
"395",2019-12-30,2019,"Illinois","California","L",20,35,-15,"TRUE",0.5,TRUE,FALSE,"401136254"
"396",2019-12-30,2019,"California","Illinois","W",35,20,15,"TRUE",0.5,TRUE,FALSE,"401136254"
"397",2019-12-28,2019,"Notre Dame","Iowa State","W",33,9,24,"TRUE",0.5,TRUE,FALSE,"401135276"
"398",2019-12-28,2019,"Iowa State","Notre Dame","L",9,33,-24,"TRUE",0.5,TRUE,FALSE,"401135276"
"399",2019-12-28,2019,"Memphis","Penn State","L",39,53,-14,"TRUE",0.5,TRUE,FALSE,"401135277"
"400",2019-12-28,2019,"Penn State","Memphis","W",53,39,14,"TRUE",0.5,TRUE,FALSE,"401135277"
"401",2019-12-28,2019,"Oklahoma","LSU","L",28,63,-35,"TRUE",0.5,TRUE,FALSE,"401135278"
"402",2019-12-28,2019,"LSU","Oklahoma","W",63,28,35,"TRUE",0.5,TRUE,FALSE,"401135278"
"403",2019-12-28,2019,"Clemson","Ohio State","W",29,23,6,"TRUE",0.5,TRUE,FALSE,"401135279"
"404",2019-12-28,2019,"Ohio State","Clemson","L",23,29,-6,"TRUE",0.5,TRUE,FALSE,"401135279"
"405",2019-12-27,2019,"Temple","North Carolina","L",13,55,-42,"TRUE",0.5,TRUE,FALSE,"401135272"
"406",2019-12-27,2019,"North Carolina","Temple","W",55,13,42,"TRUE",0.5,TRUE,FALSE,"401135272"
"407",2019-12-27,2019,"Wake Forest","Michigan State","L",21,27,-6,"TRUE",0.5,TRUE,FALSE,"401135273"
"408",2019-12-27,2019,"Michigan State","Wake Forest","W",27,21,6,"TRUE",0.5,TRUE,FALSE,"401135273"
"409",2019-12-27,2019,"Oklahoma State","Texas A&M","L",21,24,-3,"TRUE",0.5,TRUE,FALSE,"401135274"
"410",2019-12-27,2019,"Texas A&M","Oklahoma State","W",24,21,3,"TRUE",0.5,TRUE,FALSE,"401135274"
"411",2019-12-27,2019,"Air Force","Washington State","W",31,21,10,"TRUE",0.5,TRUE,FALSE,"401135275"
"412",2019-12-27,2019,"Washington State","Air Force","L",21,31,-10,"TRUE",0.5,TRUE,FALSE,"401135275"
"413",2019-12-27,2019,"Iowa","USC","W",49,24,25,"TRUE",0.5,TRUE,FALSE,"401136253"
"414",2019-12-27,2019,"USC","Iowa","L",24,49,-25,"TRUE",0.5,TRUE,FALSE,"401136253"
"415",2019-12-26,2019,"Miami","Louisiana Tech","L",0,14,-14,"TRUE",0.5,TRUE,FALSE,"401135270"
"416",2019-12-26,2019,"Louisiana Tech","Miami","W",14,0,14,"TRUE",0.5,TRUE,FALSE,"401135270"
"417",2019-12-26,2019,"Pittsburgh","Eastern Michigan","W",34,30,4,"TRUE",0.5,TRUE,FALSE,"401135271"
"418",2019-12-26,2019,"Eastern Michigan","Pittsburgh","L",30,34,-4,"TRUE",0.5,TRUE,FALSE,"401135271"
"419",2019-12-24,2019,"BYU","Hawai'i","L",34,38,-4,"TRUE",0,FALSE,FALSE,"401135269"
"420",2019-12-24,2019,"Hawai'i","BYU","W",38,34,4,"TRUE",1,FALSE,FALSE,"401135269"
"421",2019-12-23,2019,"UCF","Marshall","W",48,25,23,"TRUE",0.5,TRUE,FALSE,"401135268"
"422",2019-12-23,2019,"Marshall","UCF","L",25,48,-23,"TRUE",0.5,TRUE,FALSE,"401135268"
"423",2019-12-21,2019,"Central Michigan","San Diego State","L",11,48,-37,"TRUE",0.5,TRUE,FALSE,"401135263"
"424",2019-12-21,2019,"San Diego State","Central Michigan","W",48,11,37,"TRUE",0.5,TRUE,FALSE,"401135263"
"425",2019-12-21,2019,"SMU","Florida Atlantic","L",28,52,-24,"TRUE",0,FALSE,FALSE,"401135264"
"426",2019-12-21,2019,"Florida Atlantic","SMU","W",52,28,24,"TRUE",1,FALSE,FALSE,"401135264"
"427",2019-12-21,2019,"Florida International","Arkansas State","L",26,34,-8,"TRUE",0.5,TRUE,FALSE,"401135265"
"428",2019-12-21,2019,"Arkansas State","Florida International","W",34,26,8,"TRUE",0.5,TRUE,FALSE,"401135265"
"429",2019-12-21,2019,"Boise State","Washington","L",7,38,-31,"TRUE",0.5,TRUE,FALSE,"401135266"
"430",2019-12-21,2019,"Washington","Boise State","W",38,7,31,"TRUE",0.5,TRUE,FALSE,"401135266"
"431",2019-12-21,2019,"UAB","Appalachian State","L",17,31,-14,"TRUE",0.5,TRUE,FALSE,"401135267"
"432",2019-12-21,2019,"Appalachian State","UAB","W",31,17,14,"TRUE",0.5,TRUE,FALSE,"401135267"
"433",2019-12-21,2019,"Liberty","Georgia Southern","W",23,16,7,"TRUE",0.5,TRUE,FALSE,"401147693"
"434",2019-12-21,2019,"Georgia Southern","Liberty","L",16,23,-7,"TRUE",0.5,TRUE,FALSE,"401147693"
"435",2019-12-21,2019,"North Carolina A&T","Alcorn State","W",64,44,20,"TRUE",0.5,TRUE,FALSE,"401188315"
"436",2019-12-21,2019,"Alcorn State","North Carolina A&T","L",44,64,-20,"TRUE",0.5,TRUE,FALSE,"401188315"
"437",2019-12-21,2019,"Montana State","North Dakota State","L",14,42,-28,"TRUE",0,FALSE,FALSE,"401189293"
"438",2019-12-21,2019,"North Dakota State","Montana State","W",42,14,28,"TRUE",1,FALSE,FALSE,"401189293"
"439",2019-12-21,2019,"James Madison","Weber State","W",30,14,16,"TRUE",1,FALSE,FALSE,"401189294"
"440",2019-12-21,2019,"Weber State","James Madison","L",14,30,-16,"TRUE",0,FALSE,FALSE,"401189294"
"441",2019-12-20,2019,"Charlotte","Buffalo","L",9,31,-22,"TRUE",0.5,TRUE,FALSE,"401135260"
"442",2019-12-20,2019,"Buffalo","Charlotte","W",31,9,22,"TRUE",0.5,TRUE,FALSE,"401135260"
"443",2019-12-20,2019,"Kent State","Utah State","W",51,41,10,"TRUE",0.5,TRUE,FALSE,"401135261"
"444",2019-12-20,2019,"Utah State","Kent State","L",41,51,-10,"TRUE",0.5,TRUE,FALSE,"401135261"
"445",2019-12-14,2019,"Navy","Army","W",31,7,24,"TRUE",0.5,TRUE,FALSE,"401114335"
"446",2019-12-14,2019,"Army","Navy","L",7,31,-24,"TRUE",0.5,TRUE,FALSE,"401114335"
"447",2019-12-14,2019,"Illinois State","North Dakota State","L",3,9,-6,"TRUE",0,FALSE,FALSE,"401188396"
"448",2019-12-14,2019,"North Dakota State","Illinois State","W",9,3,6,"TRUE",1,FALSE,FALSE,"401188396"
"449",2019-12-13,2019,"James Madison","Northern Iowa","W",17,0,17,"TRUE",1,FALSE,FALSE,"401188397"
"450",2019-12-13,2019,"Northern Iowa","James Madison","L",0,17,-17,"TRUE",0,FALSE,FALSE,"401188397"
"451",2019-12-13,2019,"Austin Peay","Montana State","L",10,24,-14,"TRUE",0,FALSE,FALSE,"401188398"
"452",2019-12-13,2019,"Montana State","Austin Peay","W",24,10,14,"TRUE",1,FALSE,FALSE,"401188398"
"453",2019-12-13,2019,"Weber State","Montana","W",17,10,7,"TRUE",1,FALSE,FALSE,"401188399"
"454",2019-12-13,2019,"Montana","Weber State","L",10,17,-7,"TRUE",0,FALSE,FALSE,"401188399"
"455",2019-12-07,2019,"Baylor","Oklahoma","L",23,30,-7,"TRUE",0.5,TRUE,TRUE,"401132974"
"456",2019-12-07,2019,"Oklahoma","Baylor","W",30,23,7,"TRUE",0.5,TRUE,TRUE,"401132974"
"457",2019-12-07,2019,"Clemson","Virginia","W",62,17,45,"TRUE",0.5,TRUE,FALSE,"401132975"
"458",2019-12-07,2019,"Virginia","Clemson","L",17,62,-45,"TRUE",0.5,TRUE,FALSE,"401132975"
"459",2019-12-07,2019,"Cincinnati","Memphis","L",24,29,-5,"TRUE",0,FALSE,FALSE,"401132976"
"460",2019-12-07,2019,"Memphis","Cincinnati","W",29,24,5,"TRUE",1,FALSE,FALSE,"401132976"
"461",2019-12-07,2019,"Boise State","Hawai'i","W",31,10,21,"TRUE",1,FALSE,FALSE,"401132979"
"462",2019-12-07,2019,"Hawai'i","Boise State","L",10,31,-21,"TRUE",0,FALSE,FALSE,"401132979"
"463",2019-12-07,2019,"Florida Atlantic","UAB","W",49,6,43,"TRUE",1,FALSE,FALSE,"401132980"
"464",2019-12-07,2019,"UAB","Florida Atlantic","L",6,49,-43,"TRUE",0,FALSE,FALSE,"401132980"
"465",2019-12-07,2019,"Georgia","LSU","L",10,37,-27,"TRUE",0.5,TRUE,FALSE,"401132981"
"466",2019-12-07,2019,"LSU","Georgia","W",37,10,27,"TRUE",0.5,TRUE,FALSE,"401132981"
"467",2019-12-07,2019,"Central Michigan","Miami (OH)","L",21,26,-5,"TRUE",0.5,TRUE,FALSE,"401132982"
"468",2019-12-07,2019,"Miami (OH)","Central Michigan","W",26,21,5,"TRUE",0.5,TRUE,FALSE,"401132982"
"469",2019-12-07,2019,"Ohio State","Wisconsin","W",34,21,13,"TRUE",0.5,TRUE,FALSE,"401132983"
"470",2019-12-07,2019,"Wisconsin","Ohio State","L",21,34,-13,"TRUE",0.5,TRUE,FALSE,"401132983"
"471",2019-12-07,2019,"Appalachian State","Louisiana","W",45,38,7,"TRUE",1,FALSE,FALSE,"401132984"
"472",2019-12-07,2019,"Louisiana","Appalachian State","L",38,45,-7,"TRUE",0,FALSE,FALSE,"401132984"
"473",2019-12-07,2019,"Albany","Montana State","L",21,47,-26,"TRUE",0,FALSE,FALSE,"401187252"
